Speaker,Rep,Syll,Phon,Filename,Filepath
M1,2,hook,huk,hook1M2.wav,1M/hook1M2.wav
M1,1,hool,hul,hool1M1.wav,1M/hool1M1.wav
M1,2,hool,hul,hool1M2.wav,1M/hool1M2.wav
M1,1,hoom,hum,hoom1M1.wav,1M/hoom1M1.wav
M1,2,hoom,hum,hoom1M2.wav,1M/hoom1M2.wav
M1,1,hoon,hun,hoon1M1.wav,1M/hoon1M1.wav
M1,2,hoon,hun,hoon1M2.wav,1M/hoon1M2.wav
M1,1,hoong,huN,hoong1M1.wav,1M/hoong1M1.wav
M1,2,hoong,huN,hoong1M2.wav,1M/hoong1M2.wav
M1,1,hoop,hup,hoop1M1.wav,1M/hoop1M1.wav
M1,2,hoop,hup,hoop1M2.wav,1M/hoop1M2.wav
M1,1,hoor,hur,hoor1M1.wav,1M/hoor1M1.wav
M1,2,hoor,hur,hoor1M2.wav,1M/hoor1M2.wav
M1,1,hoos,hus,hoos1M1.wav,1M/hoos1M1.wav
M1,2,hoos,hus,hoos1M2.wav,1M/hoos1M2.wav
M1,1,hoosh,huS,hoosh1M1.wav,1M/hoosh1M1.wav
M1,2,hoosh,huS,hoosh1M2.wav,1M/hoosh1M2.wav
M1,1,hoot,hut,hoot1M1.wav,1M/hoot1M1.wav
M1,2,hoot,hut,hoot1M2.wav,1M/hoot1M2.wav
M1,1,hooth,huT,hooth1M1.wav,1M/hooth1M1.wav
M1,2,hooth,huT,hooth1M2.wav,1M/hooth1M2.wav
M1,1,hoov,huv,hoov1M1.wav,1M/hoov1M1.wav
M1,2,hoov,huv,hoov1M2.wav,1M/hoov1M2.wav
M1,1,hooz,huz,hooz1M1.wav,1M/hooz1M1.wav
M1,2,hooz,huz,hooz1M2.wav,1M/hooz1M2.wav
M1,1,jaab,jab,jaab1M1.wav,1M/jaab1M1.wav
M1,2,jaab,jab,jaab1M2.wav,1M/jaab1M2.wav
M1,1,jaach,jac,jaach1M1.wav,1M/jaach1M1.wav
M1,2,jaach,jac,jaach1M2.wav,1M/jaach1M2.wav
M1,1,jaad,jad,jaad1M1.wav,1M/jaad1M1.wav
M1,2,jaad,jad,jaad1M2.wav,1M/jaad1M2.wav
M1,1,jaaDH,jaD,jaaDH1M1.wav,1M/jaaDH1M1.wav
M1,2,jaaDH,jaD,jaaDH1M2.wav,1M/jaaDH1M2.wav
M1,1,jaaf,jaf,jaaf1M1.wav,1M/jaaf1M1.wav
M1,2,jaaf,jaf,jaaf1M2.wav,1M/jaaf1M2.wav
M1,1,jaag,jag,jaag1M1.wav,1M/jaag1M1.wav
M1,2,jaag,jag,jaag1M2.wav,1M/jaag1M2.wav
M1,1,jaaj,jaj,jaaj1M1.wav,1M/jaaj1M1.wav
M1,2,jaaj,jaj,jaaj1M2.wav,1M/jaaj1M2.wav
M1,1,jaak,jak,jaak1M1.wav,1M/jaak1M1.wav
M1,2,jaak,jak,jaak1M2.wav,1M/jaak1M2.wav
M1,1,jaal,jal,jaal1M1.wav,1M/jaal1M1.wav
M1,2,jaal,jal,jaal1M2.wav,1M/jaal1M2.wav
M1,1,jaam,jam,jaam1M1.wav,1M/jaam1M1.wav
M1,2,jaam,jam,jaam1M2.wav,1M/jaam1M2.wav
M1,1,jaan,jan,jaan1M1.wav,1M/jaan1M1.wav
M1,2,jaan,jan,jaan1M2.wav,1M/jaan1M2.wav
M1,1,jaang,jaN,jaang1M1.wav,1M/jaang1M1.wav
M1,2,jaang,jaN,jaang1M2.wav,1M/jaang1M2.wav
M1,1,jaap,jap,jaap1M1.wav,1M/jaap1M1.wav
M1,2,jaap,jap,jaap1M2.wav,1M/jaap1M2.wav
M1,1,jaar,jar,jaar1M1.wav,1M/jaar1M1.wav
M1,2,jaar,jar,jaar1M2.wav,1M/jaar1M2.wav
M1,1,jaas,jas,jaas1M1.wav,1M/jaas1M1.wav
M1,2,jaas,jas,jaas1M2.wav,1M/jaas1M2.wav
M1,1,jaash,jaS,jaash1M1.wav,1M/jaash1M1.wav
M1,2,jaash,jaS,jaash1M2.wav,1M/jaash1M2.wav
M1,1,jaat,jat,jaat1M1.wav,1M/jaat1M1.wav
M1,2,jaat,jat,jaat1M2.wav,1M/jaat1M2.wav
M1,1,jaath,jaT,jaath1M1.wav,1M/jaath1M1.wav
M1,2,jaath,jaT,jaath1M2.wav,1M/jaath1M2.wav
M1,1,jaav,jav,jaav1M1.wav,1M/jaav1M1.wav
M1,2,jaav,jav,jaav1M2.wav,1M/jaav1M2.wav
M1,1,jaaz,jaz,jaaz1M1.wav,1M/jaaz1M1.wav
M1,2,jaaz,jaz,jaaz1M2.wav,1M/jaaz1M2.wav
M1,1,jeeb,jib,jeeb1M1.wav,1M/jeeb1M1.wav
M1,2,jeeb,jib,jeeb1M2.wav,1M/jeeb1M2.wav
M1,1,jeech,jic,jeech1M1.wav,1M/jeech1M1.wav
M1,2,jeech,jic,jeech1M2.wav,1M/jeech1M2.wav
M1,1,jeed,jid,jeed1M1.wav,1M/jeed1M1.wav
M1,2,jeed,jid,jeed1M2.wav,1M/jeed1M2.wav
M1,1,jeeDH,jiD,jeeDH1M1.wav,1M/jeeDH1M1.wav
M1,2,jeeDH,jiD,jeeDH1M2.wav,1M/jeeDH1M2.wav
M1,1,jeef,jif,jeef1M1.wav,1M/jeef1M1.wav
M1,2,jeef,jif,jeef1M2.wav,1M/jeef1M2.wav
M1,1,jeeg,jig,jeeg1M1.wav,1M/jeeg1M1.wav
M1,2,jeeg,jig,jeeg1M2.wav,1M/jeeg1M2.wav
M1,1,jeej,jij,jeej1M1.wav,1M/jeej1M1.wav
M1,2,jeej,jij,jeej1M2.wav,1M/jeej1M2.wav
M1,1,jeek,jik,jeek1M1.wav,1M/jeek1M1.wav
M1,2,jeek,jik,jeek1M2.wav,1M/jeek1M2.wav
M1,1,jeel,jil,jeel1M1.wav,1M/jeel1M1.wav
M1,2,jeel,jil,jeel1M2.wav,1M/jeel1M2.wav
M1,1,jeem,jim,jeem1M1.wav,1M/jeem1M1.wav
M1,2,jeem,jim,jeem1M2.wav,1M/jeem1M2.wav
M1,1,jeen,jin,jeen1M1.wav,1M/jeen1M1.wav
M1,2,jeen,jin,jeen1M2.wav,1M/jeen1M2.wav
M1,1,jeeng,jiN,jeeng1M1.wav,1M/jeeng1M1.wav
M1,2,jeeng,jiN,jeeng1M2.wav,1M/jeeng1M2.wav
M1,1,jeep,jip,jeep1M1.wav,1M/jeep1M1.wav
M1,2,jeep,jip,jeep1M2.wav,1M/jeep1M2.wav
M1,1,jeer,jir,jeer1M1.wav,1M/jeer1M1.wav
M1,2,jeer,jir,jeer1M2.wav,1M/jeer1M2.wav
M1,1,jees,jis,jees1M1.wav,1M/jees1M1.wav
M1,2,jees,jis,jees1M2.wav,1M/jees1M2.wav
M1,1,jeesh,jiS,jeesh1M1.wav,1M/jeesh1M1.wav
M1,2,jeesh,jiS,jeesh1M2.wav,1M/jeesh1M2.wav
M1,1,jeet,jit,jeet1M1.wav,1M/jeet1M1.wav
M1,2,jeet,jit,jeet1M2.wav,1M/jeet1M2.wav
M1,1,jeeth,jiT,jeeth1M1.wav,1M/jeeth1M1.wav
M1,2,jeeth,jiT,jeeth1M2.wav,1M/jeeth1M2.wav
M1,1,jeev,jiv,jeev1M1.wav,1M/jeev1M1.wav
M1,2,jeev,jiv,jeev1M2.wav,1M/jeev1M2.wav
M1,1,jeez,jiz,jeez1M1.wav,1M/jeez1M1.wav
M1,2,jeez,jiz,jeez1M2.wav,1M/jeez1M2.wav
M1,1,joob,jub,joob1M1.wav,1M/joob1M1.wav
M1,2,joob,jub,joob1M2.wav,1M/joob1M2.wav
M1,1,jooch,juc,jooch1M1.wav,1M/jooch1M1.wav
M1,2,jooch,juc,jooch1M2.wav,1M/jooch1M2.wav
M1,1,jood,jud,jood1M1.wav,1M/jood1M1.wav
M1,2,jood,jud,jood1M2.wav,1M/jood1M2.wav
M1,1,jooDH,juD,jooDH1M1.wav,1M/jooDH1M1.wav
M1,2,jooDH,juD,jooDH1M2.wav,1M/jooDH1M2.wav
M1,1,joof,juf,joof1M1.wav,1M/joof1M1.wav
M1,2,joof,juf,joof1M2.wav,1M/joof1M2.wav
M1,1,joog,jug,joog1M1.wav,1M/joog1M1.wav
M1,2,joog,jug,joog1M2.wav,1M/joog1M2.wav
M1,1,jooj,juj,jooj1M1.wav,1M/jooj1M1.wav
M1,2,jooj,juj,jooj1M2.wav,1M/jooj1M2.wav
M1,1,jook,juk,jook1M1.wav,1M/jook1M1.wav
M1,2,jook,juk,jook1M2.wav,1M/jook1M2.wav
M1,1,jool,jul,jool1M1.wav,1M/jool1M1.wav
M1,2,jool,jul,jool1M2.wav,1M/jool1M2.wav
M1,1,joom,jum,joom1M1.wav,1M/joom1M1.wav
M1,2,joom,jum,joom1M2.wav,1M/joom1M2.wav
M1,1,joon,jun,joon1M1.wav,1M/joon1M1.wav
M1,2,joon,jun,joon1M2.wav,1M/joon1M2.wav
M1,1,joong,juN,joong1M1.wav,1M/joong1M1.wav
M1,2,joong,juN,joong1M2.wav,1M/joong1M2.wav
M1,1,joop,jup,joop1M1.wav,1M/joop1M1.wav
M1,2,joop,jup,joop1M2.wav,1M/joop1M2.wav
M1,1,joor,jur,joor1M1.wav,1M/joor1M1.wav
M1,2,joor,jur,joor1M2.wav,1M/joor1M2.wav
M1,1,joos,jus,joos1M1.wav,1M/joos1M1.wav
M1,2,joos,jus,joos1M2.wav,1M/joos1M2.wav
M1,1,joosh,juS,joosh1M1.wav,1M/joosh1M1.wav
M1,2,joosh,juS,joosh1M2.wav,1M/joosh1M2.wav
M1,1,joot,jut,joot1M1.wav,1M/joot1M1.wav
M1,2,joot,jut,joot1M2.wav,1M/joot1M2.wav
M1,1,jooth,juT,jooth1M1.wav,1M/jooth1M1.wav
M1,2,jooth,juT,jooth1M2.wav,1M/jooth1M2.wav
M1,1,joov,juv,joov1M1.wav,1M/joov1M1.wav
M1,2,joov,juv,joov1M2.wav,1M/joov1M2.wav
M1,1,jooz,juz,jooz1M1.wav,1M/jooz1M1.wav
M1,2,jooz,juz,jooz1M2.wav,1M/jooz1M2.wav
M1,1,kaab,kab,kaab1M1.wav,1M/kaab1M1.wav
M1,2,kaab,kab,kaab1M2.wav,1M/kaab1M2.wav
M1,1,kaach,kac,kaach1M1.wav,1M/kaach1M1.wav
M1,2,kaach,kac,kaach1M2.wav,1M/kaach1M2.wav
M1,1,kaad,kad,kaad1M1.wav,1M/kaad1M1.wav
M1,2,kaad,kad,kaad1M2.wav,1M/kaad1M2.wav
M1,1,kaaDH,kaD,kaaDH1M1.wav,1M/kaaDH1M1.wav
M1,2,kaaDH,kaD,kaaDH1M2.wav,1M/kaaDH1M2.wav
M1,1,kaaf,kaf,kaaf1M1.wav,1M/kaaf1M1.wav
M1,2,kaaf,kaf,kaaf1M2.wav,1M/kaaf1M2.wav
M1,1,kaag,kag,kaag1M1.wav,1M/kaag1M1.wav
M1,2,kaag,kag,kaag1M2.wav,1M/kaag1M2.wav
M1,1,kaaj,kaj,kaaj1M1.wav,1M/kaaj1M1.wav
M1,2,kaaj,kaj,kaaj1M2.wav,1M/kaaj1M2.wav
M1,1,kaak,kak,kaak1M1.wav,1M/kaak1M1.wav
M1,2,kaak,kak,kaak1M2.wav,1M/kaak1M2.wav
M1,1,kaal,kal,kaal1M1.wav,1M/kaal1M1.wav
M1,2,kaal,kal,kaal1M2.wav,1M/kaal1M2.wav
M1,1,kaam,kam,kaam1M1.wav,1M/kaam1M1.wav
M1,2,kaam,kam,kaam1M2.wav,1M/kaam1M2.wav
M1,1,kaan,kan,kaan1M1.wav,1M/kaan1M1.wav
M1,2,kaan,kan,kaan1M2.wav,1M/kaan1M2.wav
M1,1,kaang,kaN,kaang1M1.wav,1M/kaang1M1.wav
M1,2,kaang,kaN,kaang1M2.wav,1M/kaang1M2.wav
M1,1,kaap,kap,kaap1M1.wav,1M/kaap1M1.wav
M1,2,kaap,kap,kaap1M2.wav,1M/kaap1M2.wav
M1,1,kaar,kar,kaar1M1.wav,1M/kaar1M1.wav
M1,2,kaar,kar,kaar1M2.wav,1M/kaar1M2.wav
M1,1,kaas,kas,kaas1M1.wav,1M/kaas1M1.wav
M1,2,kaas,kas,kaas1M2.wav,1M/kaas1M2.wav
M1,1,kaash,kaS,kaash1M1.wav,1M/kaash1M1.wav
M1,2,kaash,kaS,kaash1M2.wav,1M/kaash1M2.wav
M1,1,kaat,kat,kaat1M1.wav,1M/kaat1M1.wav
M1,2,kaat,kat,kaat1M2.wav,1M/kaat1M2.wav
M1,1,kaath,kaT,kaath1M1.wav,1M/kaath1M1.wav
M1,2,kaath,kaT,kaath1M2.wav,1M/kaath1M2.wav
M1,1,kaav,kav,kaav1M1.wav,1M/kaav1M1.wav
M1,2,kaav,kav,kaav1M2.wav,1M/kaav1M2.wav
M1,1,kaaz,kaz,kaaz1M1.wav,1M/kaaz1M1.wav
M1,2,kaaz,kaz,kaaz1M2.wav,1M/kaaz1M2.wav
M1,1,keeb,kib,keeb1M1.wav,1M/keeb1M1.wav
M1,2,keeb,kib,keeb1M2.wav,1M/keeb1M2.wav
M1,1,keech,kic,keech1M1.wav,1M/keech1M1.wav
M1,2,keech,kic,keech1M2.wav,1M/keech1M2.wav
M1,1,keed,kid,keed1M1.wav,1M/keed1M1.wav
M1,2,keed,kid,keed1M2.wav,1M/keed1M2.wav
M1,1,keeDH,kiD,keeDH1M1.wav,1M/keeDH1M1.wav
M1,2,keeDH,kiD,keeDH1M2.wav,1M/keeDH1M2.wav
M1,1,keef,kif,keef1M1.wav,1M/keef1M1.wav
M1,2,keef,kif,keef1M2.wav,1M/keef1M2.wav
M1,1,keeg,kig,keeg1M1.wav,1M/keeg1M1.wav
M1,2,keeg,kig,keeg1M2.wav,1M/keeg1M2.wav
M1,1,keej,kij,keej1M1.wav,1M/keej1M1.wav
M1,2,keej,kij,keej1M2.wav,1M/keej1M2.wav
M1,1,keek,kik,keek1M1.wav,1M/keek1M1.wav
M1,2,keek,kik,keek1M2.wav,1M/keek1M2.wav
M1,1,keel,kil,keel1M1.wav,1M/keel1M1.wav
M1,2,keel,kil,keel1M2.wav,1M/keel1M2.wav
M1,1,keem,kim,keem1M1.wav,1M/keem1M1.wav
M1,2,keem,kim,keem1M2.wav,1M/keem1M2.wav
M1,1,keen,kin,keen1M1.wav,1M/keen1M1.wav
M1,2,keen,kin,keen1M2.wav,1M/keen1M2.wav
M1,1,keeng,kiN,keeng1M1.wav,1M/keeng1M1.wav
M1,2,keeng,kiN,keeng1M2.wav,1M/keeng1M2.wav
M1,1,keep,kip,keep1M1.wav,1M/keep1M1.wav
M1,2,keep,kip,keep1M2.wav,1M/keep1M2.wav
M1,1,keer,kir,keer1M1.wav,1M/keer1M1.wav
M1,2,keer,kir,keer1M2.wav,1M/keer1M2.wav
M1,1,kees,kis,kees1M1.wav,1M/kees1M1.wav
M1,2,kees,kis,kees1M2.wav,1M/kees1M2.wav
M1,1,keesh,kiS,keesh1M1.wav,1M/keesh1M1.wav
M1,2,keesh,kiS,keesh1M2.wav,1M/keesh1M2.wav
M1,1,keet,kit,keet1M1.wav,1M/keet1M1.wav
M1,2,keet,kit,keet1M2.wav,1M/keet1M2.wav
M1,1,keeth,kiT,keeth1M1.wav,1M/keeth1M1.wav
M1,2,keeth,kiT,keeth1M2.wav,1M/keeth1M2.wav
M1,1,keev,kiv,keev1M1.wav,1M/keev1M1.wav
M1,2,keev,kiv,keev1M2.wav,1M/keev1M2.wav
M1,1,keez,kiz,keez1M1.wav,1M/keez1M1.wav
M1,2,keez,kiz,keez1M2.wav,1M/keez1M2.wav
M1,1,koob,kub,koob1M1.wav,1M/koob1M1.wav
M1,2,koob,kub,koob1M2.wav,1M/koob1M2.wav
M1,1,kooch,kuc,kooch1M1.wav,1M/kooch1M1.wav
M1,2,kooch,kuc,kooch1M2.wav,1M/kooch1M2.wav
M1,1,kood,kud,kood1M1.wav,1M/kood1M1.wav
M1,2,kood,kud,kood1M2.wav,1M/kood1M2.wav
M1,1,kooDH,kuD,kooDH1M1.wav,1M/kooDH1M1.wav
M1,2,kooDH,kuD,kooDH1M2.wav,1M/kooDH1M2.wav
M1,1,koof,kuf,koof1M1.wav,1M/koof1M1.wav
M1,2,koof,kuf,koof1M2.wav,1M/koof1M2.wav
M1,1,koog,kug,koog1M1.wav,1M/koog1M1.wav
M1,2,koog,kug,koog1M2.wav,1M/koog1M2.wav
M1,1,kooj,kuj,kooj1M1.wav,1M/kooj1M1.wav
M1,2,kooj,kuj,kooj1M2.wav,1M/kooj1M2.wav
M1,1,kook,kuk,kook1M1.wav,1M/kook1M1.wav
M1,2,kook,kuk,kook1M2.wav,1M/kook1M2.wav
M1,1,kool,kul,kool1M1.wav,1M/kool1M1.wav
M1,2,kool,kul,kool1M2.wav,1M/kool1M2.wav
M1,1,koom,kum,koom1M1.wav,1M/koom1M1.wav
M1,2,koom,kum,koom1M2.wav,1M/koom1M2.wav
M1,1,koon,kun,koon1M1.wav,1M/koon1M1.wav
M1,2,koon,kun,koon1M2.wav,1M/koon1M2.wav
M1,1,koong,kuN,koong1M1.wav,1M/koong1M1.wav
M1,2,koong,kuN,koong1M2.wav,1M/koong1M2.wav
M1,1,koop,kup,koop1M1.wav,1M/koop1M1.wav
M1,2,koop,kup,koop1M2.wav,1M/koop1M2.wav
M1,1,koor,kur,koor1M1.wav,1M/koor1M1.wav
M1,2,koor,kur,koor1M2.wav,1M/koor1M2.wav
M1,1,koos,kus,koos1M1.wav,1M/koos1M1.wav
M1,2,koos,kus,koos1M2.wav,1M/koos1M2.wav
M1,1,koosh,kuS,koosh1M1.wav,1M/koosh1M1.wav
M1,2,koosh,kuS,koosh1M2.wav,1M/koosh1M2.wav
M1,1,koot,kut,koot1M1.wav,1M/koot1M1.wav
M1,2,koot,kut,koot1M2.wav,1M/koot1M2.wav
M1,1,kooth,kuT,kooth1M1.wav,1M/kooth1M1.wav
M1,2,kooth,kuT,kooth1M2.wav,1M/kooth1M2.wav
M1,1,koov,kuv,koov1M1.wav,1M/koov1M1.wav
M1,2,koov,kuv,koov1M2.wav,1M/koov1M2.wav
M1,1,kooz,kuz,kooz1M1.wav,1M/kooz1M1.wav
M1,2,kooz,kuz,kooz1M2.wav,1M/kooz1M2.wav
M1,1,laab,lab,laab1M1.wav,1M/laab1M1.wav
M1,2,laab,lab,laab1M2.wav,1M/laab1M2.wav
M1,1,laach,lac,laach1M1.wav,1M/laach1M1.wav
M1,2,laach,lac,laach1M2.wav,1M/laach1M2.wav
M1,1,laad,lad,laad1M1.wav,1M/laad1M1.wav
M1,2,laad,lad,laad1M2.wav,1M/laad1M2.wav
M1,1,laaDH,laD,laaDH1M1.wav,1M/laaDH1M1.wav
M1,2,laaDH,laD,laaDH1M2.wav,1M/laaDH1M2.wav
M1,1,laaf,laf,laaf1M1.wav,1M/laaf1M1.wav
M1,2,laaf,laf,laaf1M2.wav,1M/laaf1M2.wav
M1,1,laag,lag,laag1M1.wav,1M/laag1M1.wav
M1,2,laag,lag,laag1M2.wav,1M/laag1M2.wav
M1,1,laaj,laj,laaj1M1.wav,1M/laaj1M1.wav
M1,2,laaj,laj,laaj1M2.wav,1M/laaj1M2.wav
M1,1,laak,lak,laak1M1.wav,1M/laak1M1.wav
M1,2,laak,lak,laak1M2.wav,1M/laak1M2.wav
M1,1,laal,lal,laal1M1.wav,1M/laal1M1.wav
M1,2,laal,lal,laal1M2.wav,1M/laal1M2.wav
M1,1,laam,lam,laam1M1.wav,1M/laam1M1.wav
M1,2,laam,lam,laam1M2.wav,1M/laam1M2.wav
M1,1,laan,lan,laan1M1.wav,1M/laan1M1.wav
M1,2,laan,lan,laan1M2.wav,1M/laan1M2.wav
M1,1,laang,laN,laang1M1.wav,1M/laang1M1.wav
M1,2,laang,laN,laang1M2.wav,1M/laang1M2.wav
M1,1,laap,lap,laap1M1.wav,1M/laap1M1.wav
M1,2,laap,lap,laap1M2.wav,1M/laap1M2.wav
M1,1,laar,lar,laar1M1.wav,1M/laar1M1.wav
M1,2,laar,lar,laar1M2.wav,1M/laar1M2.wav
M1,1,laas,las,laas1M1.wav,1M/laas1M1.wav
M1,2,laas,las,laas1M2.wav,1M/laas1M2.wav
M1,1,laash,laS,laash1M1.wav,1M/laash1M1.wav
M1,2,laash,laS,laash1M2.wav,1M/laash1M2.wav
M1,1,laat,lat,laat1M1.wav,1M/laat1M1.wav
M1,2,laat,lat,laat1M2.wav,1M/laat1M2.wav
M1,1,laath,laT,laath1M1.wav,1M/laath1M1.wav
M1,2,laath,laT,laath1M2.wav,1M/laath1M2.wav
M1,1,laav,lav,laav1M1.wav,1M/laav1M1.wav
M1,2,laav,lav,laav1M2.wav,1M/laav1M2.wav
M1,1,laaz,laz,laaz1M1.wav,1M/laaz1M1.wav
M1,2,laaz,laz,laaz1M2.wav,1M/laaz1M2.wav
M1,1,leeb,lib,leeb1M1.wav,1M/leeb1M1.wav
M1,2,leeb,lib,leeb1M2.wav,1M/leeb1M2.wav
M1,1,leech,lic,leech1M1.wav,1M/leech1M1.wav
M1,2,leech,lic,leech1M2.wav,1M/leech1M2.wav
M1,1,leed,lid,leed1M1.wav,1M/leed1M1.wav
M1,2,leed,lid,leed1M2.wav,1M/leed1M2.wav
M1,1,leeDH,liD,leeDH1M1.wav,1M/leeDH1M1.wav
M1,2,leeDH,liD,leeDH1M2.wav,1M/leeDH1M2.wav
M1,1,leef,lif,leef1M1.wav,1M/leef1M1.wav
M1,2,leef,lif,leef1M2.wav,1M/leef1M2.wav
M1,1,leeg,lig,leeg1M1.wav,1M/leeg1M1.wav
M1,2,leeg,lig,leeg1M2.wav,1M/leeg1M2.wav
M1,1,leej,lij,leej1M1.wav,1M/leej1M1.wav
M1,2,leej,lij,leej1M2.wav,1M/leej1M2.wav
M1,1,leek,lik,leek1M1.wav,1M/leek1M1.wav
M1,2,leek,lik,leek1M2.wav,1M/leek1M2.wav
M1,1,leel,lil,leel1M1.wav,1M/leel1M1.wav
M1,2,leel,lil,leel1M2.wav,1M/leel1M2.wav
M1,1,leem,lim,leem1M1.wav,1M/leem1M1.wav
M1,2,leem,lim,leem1M2.wav,1M/leem1M2.wav
M1,1,leen,lin,leen1M1.wav,1M/leen1M1.wav
M1,2,leen,lin,leen1M2.wav,1M/leen1M2.wav
M1,1,leeng,liN,leeng1M1.wav,1M/leeng1M1.wav
M1,2,leeng,liN,leeng1M2.wav,1M/leeng1M2.wav
M1,1,leep,lip,leep1M1.wav,1M/leep1M1.wav
M1,2,leep,lip,leep1M2.wav,1M/leep1M2.wav
M1,1,leer,lir,leer1M1.wav,1M/leer1M1.wav
M1,2,leer,lir,leer1M2.wav,1M/leer1M2.wav
M1,1,lees,lis,lees1M1.wav,1M/lees1M1.wav
M1,2,lees,lis,lees1M2.wav,1M/lees1M2.wav
M1,1,leesh,liS,leesh1M1.wav,1M/leesh1M1.wav
M1,2,leesh,liS,leesh1M2.wav,1M/leesh1M2.wav
M1,1,leet,lit,leet1M1.wav,1M/leet1M1.wav
M1,2,leet,lit,leet1M2.wav,1M/leet1M2.wav
M1,1,leeth,liT,leeth1M1.wav,1M/leeth1M1.wav
M1,2,leeth,liT,leeth1M2.wav,1M/leeth1M2.wav
M1,1,leev,liv,leev1M1.wav,1M/leev1M1.wav
M1,2,leev,liv,leev1M2.wav,1M/leev1M2.wav
M1,1,leez,liz,leez1M1.wav,1M/leez1M1.wav
M1,2,leez,liz,leez1M2.wav,1M/leez1M2.wav
M1,1,loob,lub,loob1M1.wav,1M/loob1M1.wav
M1,2,loob,lub,loob1M2.wav,1M/loob1M2.wav
M1,1,looch,luc,looch1M1.wav,1M/looch1M1.wav
M1,2,looch,luc,looch1M2.wav,1M/looch1M2.wav
M1,1,lood,lud,lood1M1.wav,1M/lood1M1.wav
M1,2,lood,lud,lood1M2.wav,1M/lood1M2.wav
M1,1,looDH,luD,looDH1M1.wav,1M/looDH1M1.wav
M1,2,looDH,luD,looDH1M2.wav,1M/looDH1M2.wav
M1,1,loof,luf,loof1M1.wav,1M/loof1M1.wav
M1,2,loof,luf,loof1M2.wav,1M/loof1M2.wav
M1,1,loog,lug,loog1M1.wav,1M/loog1M1.wav
M1,2,loog,lug,loog1M2.wav,1M/loog1M2.wav
M1,1,looj,luj,looj1M1.wav,1M/looj1M1.wav
M1,2,looj,luj,looj1M2.wav,1M/looj1M2.wav
M1,1,look,luk,look1M1.wav,1M/look1M1.wav
M1,2,look,luk,look1M2.wav,1M/look1M2.wav
M1,1,lool,lul,lool1M1.wav,1M/lool1M1.wav
M1,2,lool,lul,lool1M2.wav,1M/lool1M2.wav
M1,1,loom,lum,loom1M1.wav,1M/loom1M1.wav
M1,2,loom,lum,loom1M2.wav,1M/loom1M2.wav
M1,1,loon,lun,loon1M1.wav,1M/loon1M1.wav
M1,2,loon,lun,loon1M2.wav,1M/loon1M2.wav
M1,1,loong,luN,loong1M1.wav,1M/loong1M1.wav
M1,2,loong,luN,loong1M2.wav,1M/loong1M2.wav
M1,1,loop,lup,loop1M1.wav,1M/loop1M1.wav
M1,2,loop,lup,loop1M2.wav,1M/loop1M2.wav
M1,1,loor,lur,loor1M1.wav,1M/loor1M1.wav
M1,2,loor,lur,loor1M2.wav,1M/loor1M2.wav
M1,1,loos,lus,loos1M1.wav,1M/loos1M1.wav
M1,2,loos,lus,loos1M2.wav,1M/loos1M2.wav
M1,1,loosh,luS,loosh1M1.wav,1M/loosh1M1.wav
M1,2,loosh,luS,loosh1M2.wav,1M/loosh1M2.wav
M1,1,loot,lut,loot1M1.wav,1M/loot1M1.wav
M1,2,loot,lut,loot1M2.wav,1M/loot1M2.wav
M1,1,looth,luT,looth1M1.wav,1M/looth1M1.wav
M1,2,looth,luT,looth1M2.wav,1M/looth1M2.wav
M1,1,loov,luv,loov1M1.wav,1M/loov1M1.wav
M1,2,loov,luv,loov1M2.wav,1M/loov1M2.wav
M1,1,looz,luz,looz1M1.wav,1M/looz1M1.wav
M1,2,looz,luz,looz1M2.wav,1M/looz1M2.wav
M1,1,maab,mab,maab1M1.wav,1M/maab1M1.wav
M1,2,maab,mab,maab1M2.wav,1M/maab1M2.wav
M1,1,maach,mac,maach1M1.wav,1M/maach1M1.wav
M1,2,maach,mac,maach1M2.wav,1M/maach1M2.wav
M1,1,maad,mad,maad1M1.wav,1M/maad1M1.wav
M1,2,maad,mad,maad1M2.wav,1M/maad1M2.wav
M1,1,maaDH,maD,maaDH1M1.wav,1M/maaDH1M1.wav
M1,2,maaDH,maD,maaDH1M2.wav,1M/maaDH1M2.wav
M1,1,maaf,maf,maaf1M1.wav,1M/maaf1M1.wav
M1,2,maaf,maf,maaf1M2.wav,1M/maaf1M2.wav
M1,1,maag,mag,maag1M1.wav,1M/maag1M1.wav
M1,2,maag,mag,maag1M2.wav,1M/maag1M2.wav
M1,1,maaj,maj,maaj1M1.wav,1M/maaj1M1.wav
M1,2,maaj,maj,maaj1M2.wav,1M/maaj1M2.wav
M1,1,maak,mak,maak1M1.wav,1M/maak1M1.wav
M1,2,maak,mak,maak1M2.wav,1M/maak1M2.wav
M1,1,maal,mal,maal1M1.wav,1M/maal1M1.wav
M1,2,maal,mal,maal1M2.wav,1M/maal1M2.wav
M1,1,maam,mam,maam1M1.wav,1M/maam1M1.wav
M1,2,maam,mam,maam1M2.wav,1M/maam1M2.wav
M1,1,maan,man,maan1M1.wav,1M/maan1M1.wav
M1,2,maan,man,maan1M2.wav,1M/maan1M2.wav
M1,1,maang,maN,maang1M1.wav,1M/maang1M1.wav
M1,2,maang,maN,maang1M2.wav,1M/maang1M2.wav
M1,1,maap,map,maap1M1.wav,1M/maap1M1.wav
M1,2,maap,map,maap1M2.wav,1M/maap1M2.wav
