"","DiffPos","S1","S2","Contrast","PhonX","FeatX","F1_1","F1_2","M1_1","M1_2","F2_1","F2_2","M2_1","M2_2"
"1115","CV","tip","vip","tip-vip","t-v","multi",9.24676901421754,9.83040441126511,8.69194619346323,8.01502290678923,9.74462565996707,9.58074404393697,9.66555772440844,8.84574074155774
"1116","CV","tip","zip","tip-zip","t-z","voiXman",11.0341857465238,10.8501047624802,9.65176278667043,9.16463651676144,11.0325679288623,10.7496067676053,8.86157693542261,9.30769091983138
"1117","CV","Tab","vab","Tab-vab","T-v","voiXplc",11.1777079733322,10.3485448555136,7.59448540563042,8.23877164653343,8.66803921211616,10.3246234798444,8.90501888995204,9.4143554025099
"1118","CV","Tab","zab","Tab-zab","T-z","voiXplc",10.9412615647666,9.72016098090527,7.43250977485331,9.51922194245514,9.93371599251393,9.64972079075358,9.78829150898345,12.1546443681879
"1119","CV","Tap","vap","Tap-vap","T-v","voiXplc",11.4592260473612,9.54346610802686,9.20829642741618,9.33910445540027,9.443002952258,8.55783213854236,9.20615867349038,9.022190986758
"1120","CV","Tap","zap","Tap-zap","T-z","voiXplc",11.2759924767532,10.5094678920388,9.92080635974543,10.224407284654,9.77231765230057,9.47388980744342,9.62426352733719,10.2409360448895
"1121","CV","Tib","vib","Tib-vib","T-v","voiXplc",10.4050563591009,9.44829065553716,8.03184320171369,8.44071134044525,10.1444820631285,8.52648685930079,8.75971342213455,10.037470416084
"1122","CV","Tib","zib","Tib-zib","T-z","voiXplc",9.99311651167831,10.0469735724003,8.55716969435085,7.71444081706396,11.3761797968909,12.3038063859437,9.99990785397684,9.4674494671042
"1123","CV","Tip","vip","Tip-vip","T-v","voiXplc",9.86369295835904,11.0312116712809,8.31981514152196,7.75478712550901,8.21576648196547,9.47103458554137,8.213187568543,9.19274264290086
"1124","CV","Tip","zip","Tip-zip","T-z","voiXplc",9.10003057016759,10.0397380128865,8.64091364665818,9.16803596562647,9.65081816820232,13.1795433308023,9.91222219061979,10.2112436336375
"1125","CV","Tub","tub","tub-Tub","t-T","manXplc_obs",9.81210905264234,9.77292597901706,8.42406365971645,9.36741227597527,9.35213227389963,9.72998156797241,10.4859596734562,8.05918521938153
"1126","CV","Tub","vub","Tub-vub","T-v","voiXplc",10.4309987410598,9.97149095886115,9.97153095677173,11.0610631272086,11.3868993236475,11.9421282810195,11.7266719285236,8.99971922309463
"1127","CV","Tub","zub","Tub-zub","T-z","voiXplc",7.98269598811382,12.6524294735325,9.04516645145332,9.43146947685303,12.1895327451026,11.1312811225114,11.308902893737,9.75055535147585
"1128","CV","Tup","tup","tup-Tup","t-T","manXplc_obs",12.7041164559945,12.1585756784107,8.01843018029165,8.30591090880187,9.55367328248918,11.3362699084259,10.6658924605381,9.64846426859459
"1129","CV","Tup","vup","Tup-vup","T-v","voiXplc",11.4294014810985,10.9527697864681,9.98451459524888,9.12831345037065,9.44007464844033,11.3166611562029,11.2853778078927,9.50076217271974
"1130","CV","Tup","zup","Tup-zup","T-z","voiXplc",12.1514268126253,11.1185012046148,8.3335670660772,8.62766738757873,13.2212278686729,12.025089204135,11.5939697297524,11.5209246547715
"1131","CV","tub","vub","tub-vub","t-v","multi",10.7747082572118,9.82781462622808,9.25578959753238,11.5075833463048,12.6555534102637,11.8140465270217,10.2511918716552,9.53685979313259
"1132","CV","tub","zub","tub-zub","t-z","voiXman",11.6213301909599,10.2839148668948,9.1932009100336,7.82374029663061,12.1009826497061,10.2637192911723,8.93042751780209,8.98035247417069
"1133","CV","tup","vup","tup-vup","t-v","multi",9.9383240980236,12.2439944504854,10.2964274504003,9.99491140557531,11.0391195027005,12.0141784148821,10.2429663343752,8.87626823325441
"1134","CV","tup","zup","tup-zup","t-z","voiXman",12.0243332798263,12.9360746343358,7.30747969889956,7.64726455923573,9.72860287565192,9.9818715706436,10.2137083530032,10.9932027235197
"1135","CV","vab","zab","vab-zab","v-z","plc_fric",10.2147070388097,9.36613955027662,7.48710452839821,7.96504604596996,10.482635353697,9.26534079629023,9.2061463300493,11.6268079252289
"1136","CV","vap","zap","vap-zap","v-z","plc_fric",9.02061241753453,9.31745702061962,8.79658274583471,8.77549010308081,8.60148706091206,8.59304523880587,9.62847268693204,8.44648528075295
"1137","CV","vib","zib","vib-zib","v-z","plc_fric",8.01362307035895,7.95008999154884,7.27280861667975,8.02972983824156,8.824705495139,9.21546275715307,7.68359410829752,9.07911776466926
"1138","CV","vip","zip","vip-zip","v-z","plc_fric",8.78366607903795,10.0473991002153,8.16452643301163,7.72039971317604,8.68015337926948,10.8860282466267,9.85356544363125,9.47355004250068
"1139","CV","vub","zub","vub-zub","v-z","plc_fric",11.3362109956311,9.89239701306543,11.1411150637777,11.8331035506483,12.3651203835362,11.5161035339545,10.6849199725487,10.0015199449937
"1140","CV","vup","zup","vup-zup","v-z","plc_fric",10.2051904656831,10.9141101319299,9.25697790087758,9.1192275553678,12.0204132171989,12.7142561864491,8.85573108739397,9.82623461366262
"1141","V","bab","bib","bab-bib","a-i","plc_vwl",18.1991201997826,16.8965611536477,19.6348589847336,20.3581073034318,20.0278833221611,17.6868530326926,19.6886571859996,18.3168841814631
"1142","V","bab","bub","bab-bub","a-u","plc_vwl",13.6697586110083,15.248937446016,14.6756887313481,11.8633359914948,14.7071875062357,15.2460106982259,15.428421606511,13.3412012007961
"1143","V","bad","bid","bad-bid","a-i","plc_vwl",21.3449070925437,20.6851083308227,20.4276651792178,20.061489392558,20.1352043299026,18.6067807801947,17.8540311497734,19.1425418462275
"1144","V","bad","bud","bad-bud","a-u","plc_vwl",16.3769305244979,16.5728412554503,14.7346771181753,14.7999264406902,16.2934934582018,16.3902389482012,15.7012560310933,14.7584940272338
"1145","V","bag","big","bag-big","a-i","plc_vwl",20.5000593820152,20.4231303480124,20.9448846869267,18.5728858504059,19.3963138937197,20.6734573831586,20.8924885020077,19.2710470558691
"1146","V","bag","bug","bag-bug","a-u","plc_vwl",14.5016567397683,15.811340476753,14.2152087584867,14.719113920477,17.4370413462187,16.4167003492394,17.7131144216227,15.3973228763347
"1147","V","bak","bik","bak-bik","a-i","plc_vwl",20.4458934473209,19.4201074956023,18.7068893924621,19.2064420260087,17.9782404803514,17.3168142125141,19.0841088597593,17.1511272573337
"1148","V","bak","buk","bak-buk","a-u","plc_vwl",17.3017737006334,16.3454428755879,12.796664888124,14.8028379493419,13.7068374084282,12.9669154979915,16.2304771448796,15.8312308221346
"1149","V","bap","bip","bap-bip","a-i","plc_vwl",22.3460960397581,18.1724754419665,19.0865990362105,18.059301921713,15.9728892343828,17.3422855279354,15.6167380795694,16.8025586889561
"1150","V","bap","bup","bap-bup","a-u","plc_vwl",15.7939265624411,14.1232641577554,14.0196279800662,12.2173639852402,14.0083319508125,14.399782928885,13.7398359962083,13.6723400548496
"1151","V","bat","bit","bat-bit","a-i","plc_vwl",18.7255758302174,18.5056021417523,17.8018024600345,17.9222053433281,18.6132247988014,18.7739131411762,16.6993185058895,15.4132629650345
"1152","V","bat","but","bat-but","a-u","plc_vwl",15.6645500727893,15.6538220153748,13.7864476291319,14.124839608097,15.881148550348,15.4124733885217,14.0147677117051,16.1213584517592
"1153","V","bib","bub","bib-bub","i-u","plc_vwl",15.5233986125006,16.6937134495022,16.4553196330314,16.3599898112142,16.564972349974,17.053331689203,14.6672552982013,14.9988641470366
"1154","V","bid","bud","bid-bud","i-u","plc_vwl",18.2591113667423,17.7923905602193,14.6952935750632,13.7586321123343,16.2640378756951,15.9909949037499,15.1434285357418,15.5197098052639
"1155","V","big","bug","big-bug","i-u","plc_vwl",18.6948214446705,19.2019375502981,16.9374250728736,15.8021112539379,18.0827458039983,17.321264438707,15.9923167303666,16.3967237680172
"1156","V","bik","buk","bik-buk","i-u","plc_vwl",18.2168981408614,19.6989540016946,14.056963813968,14.9352929320985,15.1237038638797,15.260705313309,17.468816085718,16.9722611585255
"1157","V","bip","bup","bip-bup","i-u","plc_vwl",16.1112059277638,14.4134671577948,12.4814247195605,12.900861988704,13.3892654797948,13.6565132002776,13.5434650236193,12.5820488157836
